Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
9.80308,30852200,6475.740234,3716150000,0.987962,2111740000,204.335999,1237490000
9.74532,26652600,6495.839844,3424670000,0.988612,1781560000,203.852005,1102220000
9.69228,25207400,6476.290039,3230550000,0.988791,1677800000,202.718994,1102900000
9.70268,24495800,6474.75,3306050000,0.989789,1881270000,203.328995,1161310000
9.65445,22943000,6480.379883,3393250000,0.993097,1671750000,204.210007,1084810000
9.66679,24760500,6486.390137,3445190000,0.998453,1729890000,205.365997,1139140000
9.40262,24583200,6332.629883,4199910000,0.996859,2296810000,197.246994,1517230000
9.38704,24305700,6334.27002,3781100000,0.996671,1983070000,197.556,1363500000
9.36496,21398200,6317.609863,4191240000,0.988122,2152470000,197.380997,1442380000
9.54922,19690100,6377.779785,3789400000,0.99172,2043660000,198.871994,1336700000
9.57308,21304800,6388.439941,4234870000,0.993501,2373920000,200.634995,1451870000
9.53021,19663500,6361.259766,3658640000,0.999433,2117390000,200.186005,1307150000
9.62754,24079700,6376.129883,4390020000,0.988708,2955200000,207.485992,1749300000
9.67251,21103300,6419.660156,4174800000,0.993176,2757810000,209.091003,1613510000
9.78081,24810200,6461.009766,4700040000,0.992796,3076640000,218.451996,1856940000
9.81693,23433700,6530.140137,4941260000,0.99327,3266710000,217.182999,1927830000
9.65095,21877100,6453.720215,4665260000,0.994333,2951660000,212.231003,1769080000
9.5542,18859800,6385.620117,4346820000,0.994832,2643090000,210.074005,1554750000
9.55752,18550600,6409.220215,3705320000,0.99718,2558040000,212.533005,1377760000
9.466,18889600,6411.27002,3939060000,0.990462,2634060000,211.339996,1501600000
9.36122,19452700,6371.27002,4295770000,0.989148,2716680000,210.417999,1452380000
9.24841,17068400,6359.490234,4503800000,0.985118,2679670000,206.826004,1610260000
8.40701,19518100,5738.350098,7398940000,0.966644,4749050000,181.397003,2595330000
8.18486,19131700,5648.029785,7032140000,0.982022,4956910000,180.806,2638410000
7.88448,18869500,5575.549805,5279320000,0.987027,3454560000,175.177002,2015330000
7.7182,16973900,5554.330078,4303150000,0.985869,2909490000,174.001007,1832800000
7.99976,13784000,5623.540039,4159680000,0.992533,3037000000,177.067001,1810920000
6.63209,21567100,4871.490234,7039560000,0.98273,5189080000,149.175003,2745160000
5.76021,25989200,4451.870117,8428290000,0.968799,5908970000,130.339005,3134410000
6.19905,14208800,4602.169922,6120120000,0.987504,4348950000,136.701004,2685930000
5.75555,9885300,4365.939941,4569370000,0.998188,3287830000,126.706001,1792150000
5.55743,9943370,4347.109863,4871490000,0.98257,3775250000,123.295998,1998010000
5.11528,11938900,3880.76001,4679500000,0.980224,3549490000,113.494003,1800960000
5.18058,12236300,4009.969971,6825640000,0.980969,5223930000,116.449997,2466750000
4.92645,10132300,3779.129883,6476900000,0.977243,4696030000,108.334999,2139490000
4.91305,9050190,3820.719971,5998720000,0.98426,4071230000,110.010002,2320010000
5.33696,15392800,4257.419922,7280280000,0.998622,4765620000,122.438004,2673470000
5.346633,13027940,4278.84668,6503347767,0.997377,4348557871,117.542648,2196099151
5.078572,10699024,4017.268555,6048016717,0.991823,4065662222,113.171417,2020748396
5.288723,12291155,4214.671875,5375314093,1.001052,3306556081,118.635559,2131475768
5.250417,11848313,4139.87793,5262697895,0.998372,3221855294,116.388901,1856199149
5.109251,12193045,3894.130859,5089570994,0.996594,3069963646,108.925018,1772756193
5.880791,39059359,3956.893799,5028069239,1.000031,3048831081,110.214188,1748116495
5.984278,61589926,3753.994873,5302481574,0.992966,3119796461,102.475555,1990157607
4.951687,38404207,3521.101807,5878333109,0.998296,3702066873,91.761055,2310716932
4.52865,24895395,3419.937256,6835615448,1.001431,4636871756,93.294563,2554304530
4.700418,16534323,3476.114746,5305024497,1.019975,3700874976,92.159637,1855759401
4.859104,17862646,3614.234375,4947372847,1.015502,3210392369,95.142059,1875567180
4.712263,13851408,3502.656006,5020968740,1.016604,3208473004,91.685654,1756437577
4.940698,19625570,3424.588135,4696765188,1.009794,3002221768,88.945305,1707497898
5.023137,17783397,3486.950195,4139364829,1.009756,2623601152,90.5933,1533050103
4.650704,14503435,3313.677246,4343372456,1.003378,2657124589,86.539314,1754475622
4.533357,13544913,3242.484863,4372763663,1.002197,2751719689,84.308296,1651491877
4.563012,12572161,3236.761719,3551763561,1.004989,2191631708,84.440811,1496176898
4.645258,14565932,3252.839111,3744248994,1.006336,2322330505,85.2621,1565817037
5.110017,17799305,3545.864746,5409247918,1.009941,3775394830,95.133827,2101453024
5.60027,26195539,3696.059082,5911325473,1.012868,4567397832,101.112457,2277514076
5.491901,25173916,3745.950684,6810689119,1.022362,5315586579,101.268578,2456482115
5.792257,27976597,4134.441406,8927129279,1.019417,6967777735,116.216873,3063842618
5.567144,24440098,3896.543701,7206015706,1.015506,5957952408,109.496231,2632539990
5.930578,28188479,4014.182617,5605823233,1.020806,4244056323,116.759499,2338772939
6.059008,29722800,3998.980225,6151275490,1.015955,5243877298,130.765259,3579715061
6.144924,30471526,4078.599121,7240968501,1.015777,6912098933,140.238007,4370343387
5.547575,19913983,3815.490723,6158207293,1.01905,5493940637,129.844345,3298280609
5.713105,19526927,3857.297607,5326547918,1.01955,4461185016,131.865631,2720469126
5.27545,16073455,3654.833496,5130222366,1.024174,3977540744,116.575912,2612804378
6.011828,23929897,3923.918701,5631554348,1.02316,4639997631,137.647018,3130201009
5.83234,20325768,3820.408691,4991655917,1.031473,4372940348,138.018341,3169029972
5.995711,21109984,3865.952637,4770578575,1.019086,3762583033,139.859451,2660086834
6.164732,38216014,3742.700439,4661840806,1.013722,3447513904,133.368256,2358360234
6.075273,23891162,3843.52002,4324200990,1.018335,3139234963,140.819412,2258709868
6.188613,30308610,3943.409424,5244856836,1.024012,4442755398,155.047684,3328240369
5.903535,22821639,3836.741211,4530215219,1.019473,3487202823,149.13501,2676164880
6.065138,29311136,3857.717529,4847965467,1.0172,3895786727,154.58194,3126192535
6.065543,30340637,3845.19458,5137609824,1.018489,3993806914,155.638596,3338211928
6.395979,41574183,4076.632568,5597027440,1.023578,4224650070,157.746201,3231294371
6.291411,37914513,4025.248291,5228625637,1.013987,3761972510,151.699219,2712108388
6.640054,65660517,4030.8479,5306593305,1.01935,3843200052,150.359634,2459808140
6.64155,74676974,4035.296387,5115905225,1.01683,3694148978,150.803116,2369241197
5.915919,75844882,3678.924561,6874143796,1.02346,5844376311,128.625183,3397734456
6.075342,50239804,3687.365479,5538712865,1.023316,4194066259,127.548325,2667585234
5.976965,32654874,3661.301025,4778170883,1.020881,3258438567,125.96653,2212109224
5.568757,26590183,3552.953125,4681302466,1.020091,3380321686,116.897804,2268263944
6.159282,43109288,3706.052246,5651384490,1.020856,4072427029,129.068726,2798085735
5.919048,25427436,3630.675293,5537192302,1.020558,3956962447,122.032715,2735449164
6.186014,35059223,3655.006836,5394457145,1.018522,3933540777,123.547066,2746469340
6.417832,36306127,3678.563965,5464420383,1.017495,4146824182,123.74192,2594091285
6.56304,43105423,3657.839355,5002961727,1.017251,3661299223,121.010262,2305389800
6.635449,46981638,3728.568359,5955691380,1.016782,3961648844,124.51902,3048261797
6.493869,49479090,3601.013672,5582489560,1.017146,4389435191,119.474831,2964108269
6.553025,36321046,3576.032471,5004347059,1.013376,3497758658,117.157852,2421720343
6.523199,31986617,3604.577148,5313623556,1.009036,3879616222,118.747551,2552507405
6.541402,33083575,3585.123047,5433755649,1.008297,3663985821,117.452606,2556952198
6.505792,26614401,3600.865479,5262869046,1.00854,3581348682,117.362885,2520843420
6.737325,43731936,3599.765869,5265847539,1.010522,3634209137,116.378342,2606881898
7.006565,48498979,3602.460449,5098183235,1.009264,3445405585,116.488739,2412181169
7.088199,52872347,3583.96582,5570752966,1.008717,3932642453,113.405289,2775888287
6.206182,82427200,3470.450439,6908930483,1.00883,4951907623,106.589973,3366895505
6.18167,49291811,3448.116943,5897159493,1.009438,4206195777,105.598213,2900418606
6.174529,41310644,3486.181641,5955112627,1.007188,4249354160,108.907539,2874370355
6.268436,52240451,3457.792725,5831198271,1.00649,4110696174,107.061012,2828796031
6.562617,56050947,3487.945313,5422926707,1.006309,3949396927,107.609787,2541271519
6.891695,56627089,3521.060791,5071623601,1.0027,3806913471,110.43026,2385157838
6.738165,59942158,3464.013428,5043937584,1.000047,3756996124,107.492668,2519334757
7.1005,71959989,3459.154053,5332718886,0.999826,3770858317,107.821602,2491888675
7.81981,96588397,3466.357422,5227549545,0.999532,3691717612,107.44352,2515863999
8.086174,118867601,3413.767822,5482196038,1.001003,4271302713,104.919289,2593048199
7.730325,86056681,3399.47168,5004962683,1.001078,3569921563,104.535301,2326764622
8.575567,103694036,3666.780273,7735623101,1.001943,6153689552,119.267746,3656841347
8.871357,106420119,3671.203613,6158833645,1.000295,4749715865,119.430885,2884650400
9.21154,125419865,3690.188232,6282256903,1.004217,4965113768,124.806488,3148766590
9.551809,136029624,3648.430664,6277056434,1.003165,5144064149,121.298393,3222473887
9.341781,123194872,3653.528564,6480384532,1.003979,5105059634,122.572289,3149576429
8.941073,95068052,3632.070557,6438903823,1.003968,5228665975,122.553604,3386585799
8.782048,72389547,3616.880859,6271044418,1.006482,4761618448,121.390205,3331701628
9.273832,83961438,3620.810791,6091952231,1.003441,5016161093,122.100388,3021741615
9.129251,65705040,3629.787598,5934744052,1.003264,4506743621,123.260216,2905833287
9.216046,66977126,3673.836182,7039512503,1.000956,5746888553,133.598877,4236081130
9.634436,79003060,3915.714355,9908216640,1.005453,9082574152,146.098373,5387525773
10.563078,128091178,3947.094482,9933626655,1.007616,9304885086,145.346191,5310842625
10.966056,118033473,3999.820557,8693373948,1.006978,8091720630,149.554337,4500094965
10.492892,85754656,3954.118164,7775128102,1.004418,6765318432,146.130844,3995766856
10.837115,82256314,4005.526611,7826525254,1.00854,6931449681,149.092453,3731099284
10.781801,81628102,4142.526855,8922258316,1.008529,8122320488,158.795425,4519468458
10.113093,113588899,3810.42749,10794227451,1.012046,11405442806,135.852661,5957715043
9.842012,146043498,3882.696289,9318796067,1.015052,9138604588,139.822861,4914392068
9.521595,88437694,3854.35791,7931218996,1.010847,7159288173,138.089676,3791292839
9.899132,93800328,3851.047363,8301309684,1.009045,7569906987,136.125961,4469776860
10.365178,100626963,3854.7854,8399767798,1.010067,7911756336,136.746246,4535438953
11.393217,117838677,3859.58374,7661247975,1.006868,6628411253,136.443619,3756124824
11.869744,120807894,3864.415039,7578786076,1.011416,6623334103,134.206955,3747176425
11.537903,89868246,3847.175781,7253558152,1.01022,6148316202,132.24942,3454374053
11.545945,89421231,3761.557129,9029175788,1.011617,8129567032,127.774124,4008171341
13.811967,237026335,3896.375,10174126415,1.011154,9791470887,137.822388,4764849990
14.517946,191016822,3903.942627,9175291529,1.010583,8754632122,138.789352,4589054219
15.145886,236520320,3911.484375,9584165519,1.008475,8964016754,138.0345,4339206292
14.366936,227303083,3901.131592,10638638944,1.009525,9170949582,135.127075,4678816794
14.565879,160640089,3963.313721,10796103518,1.005976,9012563866,137.965332,5011918715
14.494439,140866074,3951.599854,9713267607,1.008822,7993146408,136.758682,4578438499
14.514414,152327295,3905.227295,10125901903,1.00878,8754662156,133.83403,4689807419
15.406131,169525508,3909.15625,9809887079,1.006598,8193056943,134.442886,4709988000
15.115124,145402739,3906.717285,9469184841,1.010083,7861726433,133.263077,4265162099
15.051104,137039682,3924.369141,10480789570,1.010707,8089597848,133.711594,4476532147
15.077102,124146334,3960.911133,9394210605,1.009801,8024364516,137.691788,4506861856
16.119011,143423670,4048.72583,9856166973,1.010961,9333467997,142.398178,4839003569
15.761146,131687083,4025.229004,8221625400,1.009218,7070867589,140.000549,3827157729
15.682012,132882167,4032.507324,9646954186,1.010947,8604028178,139.374603,4551739879
15.693595,216950178,4071.190186,9344919956,1.01401,8243478388,140.519196,4251488129
15.280023,136054765,4087.476318,10175916388,1.010557,9474331302,140.686356,4664134462
14.517393,152779939,4029.326904,10831212662,1.011736,10022422933,136.636063,5087247796
15.266424,149753510,4023.968262,9252935969,1.007622,8043069056,137.181442,4490899266
15.235995,143128548,4035.826416,9578850549,1.007352,8252465265,138.239868,4436568613
17.285357,314554203,4022.168213,9144851065,1.005638,7789146127,136.986923,4266845458
16.841007,199413830,3963.070557,10359818883,1.007552,9042276853,135.031021,4480516753
16.335665,186112032,3985.080811,10707678815,1.010339,9075098633,135.460358,4499271679
16.781343,202275822,4087.066162,10897131934,1.012253,10893307729,140.988159,5228240093
16.80533,189454288,4069.107178,9353915899,1.010852,8064353737,139.416473,4163212475
16.510141,172002338,4098.374512,10918665557,0.998496,9802241562,142.497421,5125602702
16.932213,182021376,4106.660156,9732688060,1.000349,9083798415,142.092682,5144662127
17.40167,199990283,4105.404297,9045122443,1.000559,8108743211,141.514099,4249050197
17.950502,202977286,4158.183105,10157794171,1.003026,9569263475,141.830322,4611999536
19.789783,264406306,4879.87793,21315047816,1.008167,21843762437,163.961746,9826645698
18.753063,254862222,4973.021973,22899891582,1.007502,26557549335,161.458801,10622456246
19.142689,214630296,4922.798828,18251810240,1.005421,19847220123,158.052536,7953123529
19.453466,181774781,5036.681152,16837325387,1.00701,16216708300,165.514847,7531316908
19.115629,155317547,5059.817383,16929795194,1.003663,16693450474,165.947205,7167016221
19.110271,149525473,5198.896973,16655416140,1.004601,16782653244,174.531647,7596176020
18.113703,178255322,5289.770996,17154113634,1.008983,17972924418,180.25882,9304964610
18.435053,203380139,5204.958496,14722104361,1.007853,14315304509,176.114578,7632529578
18.248579,180291307,5324.551758,15504590933,1.003762,15995091262,177.337479,7856924879
17.70048,159364357,5064.487793,16555616019,1.005609,17391967979,165.497025,7859383417
18.434271,171773154,5089.539063,13675206312,1.007195,13546700426,164.736328,6237185309
18.719797,167393154,5096.586426,10823289598,1.006739,10655745799,164.513351,4959301561
19.49202,189084742,5167.722168,10391952498,1.005378,9870255987,167.838516,4846298303
19.402426,176699111,5067.108398,12290155061,1.00121,12810459909,161.574173,5672311824
19.827456,174830782,5235.55957,11618660197,1.010522,10983003413,167.623444,5180105341
19.60335,186563033,5251.937988,12438480677,1.006307,11369931706,166.95076,5596102715
22.038479,376729341,5298.385742,13256489918,1.004995,12499290660,173.814026,6971581464
24.475281,397681147,5303.8125,13780238655,1.005918,12376436010,173.708435,6541053061
25.007528,311312466,5337.88623,13169647522,1.005203,11106675016,173.751266,6142567812
24.193829,281288778,5314.53125,13731844223,1.006657,12526292374,170.046524,6005571688
23.90811,254544860,5399.365234,14601631648,1.006089,12392918470,171.874664,6094878077
22.876261,264898474,5572.362305,15867308108,1.008323,13668552021,171.4478,7097827092
23.129068,259839247,5464.866699,17048033399,1.005564,15689022306,165.826096,7351304156
22.243107,244068802,5210.515625,15330283408,0.992808,13786916955,154.459396,6820332362
22.869429,253113255,5279.348145,16812108040,0.991103,15229200868,156.347092,7505283355
22.341587,205615716,5268.291016,13111274675,0.994751,10698521526,158.434937,5863109118
22.89934,222693167,5285.13916,12819992056,0.993873,10548623452,157.295074,5379894433
21.705067,201243334,5247.352539,13735490672,1.00037,12221464798,155.201996,6053776253
22.127836,190326179,5350.726563,13878964574,1.006049,12702033347,162.166031,6275803460
21.953621,180070221,5402.697266,13679528236,1.00215,11389167590,160.818344,5789172433
23.59193,228233321,5505.283691,14644460907,1.001149,12403603820,162.122787,6044171062
23.749628,218859579,5768.289551,18720780006,1.001222,16697196560,167.952408,7299410672
22.884832,193177736,5831.16748,17567780766,1.000478,15580791271,164.026581,6658100049
23.019953,171107466,5795.708496,14808830723,1.002276,12450308259,163.450699,5938415562
22.206635,175856220,5746.807129,15737171804,0.999546,14133150896,172.653214,7540096853
20.86418,171922295,5829.501465,18026409033,0.998015,16055442570,169.79866,8411140170
20.752676,247852849,5982.45752,15320605300,1.001374,12724666198,170.948166,6416569598
18.828356,204395709,6174.528809,16784645411,0.999281,13582927983,170.289307,6546914198
19.598108,209097573,6378.849121,19419875368,1.001102,16345518855,173.142746,8036919053
